dataset,seed,metric,metric_desirability,anchor_main_effect_raw,generation_main_effect_raw,interaction_raw,anchor_main_effect_benefit_aligned,generation_main_effect_benefit_aligned,interaction_benefit_aligned,decomposition_label
ember,44,bwt,higher_is_better,0.6640996440814704,0.21214125591852964,-0.47278728816294086,0.6640996440814704,0.21214125591852964,-0.47278728816294086,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,acquisition,higher_is_better,-0.09773790963437584,-0.0026460903656241874,0.026929455632388133,-0.09773790963437584,-0.0026460903656241874,0.026929455632388133,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,final_old_task_accuracy,higher_is_better,0.5694953416318052,0.21176755836819489,-0.45216488326361015,0.5694953416318052,0.21176755836819489,-0.45216488326361015,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,final_new_task_accuracy,higher_is_better,-0.12907398148148147,-0.025370018518518445,0.08999996296296298,-0.12907398148148147,-0.025370018518518445,0.08999996296296298,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,macro_f1,higher_is_better,0.5917885299301032,0.12901759821162553,-0.26436659424471626,0.5917885299301032,0.12901759821162553,-0.26436659424471626,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,weighted_f1,higher_is_better,0.6704729296937044,0.11615571748882052,-0.25079226657307,0.6704729296937044,0.11615571748882052,-0.25079226657307,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,44,balanced_accuracy,higher_is_better,0.6165005533338916,0.12532079116754166,-0.261304257279608,0.6165005533338916,0.12532079116754166,-0.261304257279608,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,final_tm_accuracy,higher_is_better,0.538409154555908,0.1851055727168192,-0.31986158183908875,0.538409154555908,0.1851055727168192,-0.31986158183908875,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,tm_aia,higher_is_better,0.4011984443784774,0.18090303670836505,-0.3553022514291311,0.4011984443784774,0.18090303670836505,-0.3553022514291311,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,sw_aia,higher_is_better,0.5399755914631563,0.1705045922288984,-0.34632892605256804,0.5399755914631563,0.1705045922288984,-0.34632892605256804,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,forgetting,lower_is_better,-0.6918654566880988,-0.20333734331190106,0.38790591337619806,0.6918654566880988,0.20333734331190106,-0.38790591337619806,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,bwt,higher_is_better,0.6989003319252214,0.19630246807477864,-0.4019756638504429,0.6989003319252214,0.19630246807477864,-0.4019756638504429,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,acquisition,higher_is_better,-0.09695478355792964,0.006648783557929638,0.04557083984313226,-0.09695478355792964,0.006648783557929638,0.04557083984313226,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,final_old_task_accuracy,higher_is_better,0.6142517643909389,0.20581003560906125,-0.36058152878187755,0.6142517643909389,0.20581003560906125,-0.36058152878187755,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,final_new_task_accuracy,higher_is_better,-0.2200169437944004,-0.02193905620559966,0.08733788758880068,-0.2200169437944004,-0.02193905620559966,0.08733788758880068,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,macro_f1,higher_is_better,0.5744143769693273,0.13856413316614657,-0.2759669522518413,0.5744143769693273,0.13856413316614657,-0.2759669522518413,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,weighted_f1,higher_is_better,0.6570093928424536,0.1395495839005825,-0.27570490046527213,0.6570093928424536,0.1395495839005825,-0.27570490046527213,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,45,balanced_accuracy,higher_is_better,0.6173544581233593,0.12680328840609048,-0.27102965203473245,0.6173544581233593,0.12680328840609048,-0.27102965203473245,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,final_tm_accuracy,higher_is_better,0.5684112822478643,0.14026689957031746,-0.2458540190411833,0.5684112822478643,0.14026689957031746,-0.2458540190411833,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,tm_aia,higher_is_better,0.3999532641704128,0.18137981209877257,-0.3567331853197052,0.3999532641704128,0.18137981209877257,-0.3567331853197052,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,sw_aia,higher_is_better,0.5317311614584659,0.15950432639810275,-0.3313497833164203,0.5317311614584659,0.15950432639810275,-0.3313497833164203,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,forgetting,lower_is_better,-0.735227663430976,-0.14865443656902394,0.31631832686195216,0.735227663430976,0.14865443656902394,-0.31631832686195216,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,bwt,higher_is_better,0.7441471641920039,0.14110653580799612,-0.33141412838400786,0.7441471641920039,0.14110653580799612,-0.33141412838400786,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,acquisition,higher_is_better,-0.10808613974486658,0.011988230653957488,0.05543155221700591,-0.10808613974486658,0.011988230653957488,0.05543155221700591,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,final_old_task_accuracy,higher_is_better,0.6289371849624467,0.15469041503755335,-0.27055276992489335,0.6289371849624467,0.15469041503755335,-0.27055276992489335,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,final_new_task_accuracy,higher_is_better,-0.03684774489795917,-0.003968255102040796,0.0011334897959183188,-0.03684774489795917,-0.003968255102040796,0.0011334897959183188,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,macro_f1,higher_is_better,0.6123175993150268,0.09904292942599036,-0.19904978681213348,0.6123175993150268,0.09904292942599036,-0.19904978681213348,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,weighted_f1,higher_is_better,0.7109298574966326,0.09125233188779523,-0.18189948770313633,0.7109298574966326,0.09125233188779523,-0.18189948770313633,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,46,balanced_accuracy,higher_is_better,0.6450131231554654,0.10246469896427801,-0.19752053396438463,0.6450131231554654,0.10246469896427801,-0.19752053396438463,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,final_tm_accuracy,higher_is_better,0.5111775473767566,0.15945448000136536,-0.32990116711063566,0.5111775473767566,0.15945448000136536,-0.32990116711063566,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,tm_aia,higher_is_better,0.3704928940234792,0.11715654917502635,-0.23696069306307338,0.3704928940234792,0.11715654917502635,-0.23696069306307338,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,sw_aia,higher_is_better,0.5452612469897529,0.1311978177462245,-0.27764828135408853,0.5452612469897529,0.1311978177462245,-0.27764828135408853,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,forgetting,lower_is_better,-0.6899012650050731,-0.17106956381587443,0.4195429824229139,0.6899012650050731,0.17106956381587443,-0.4195429824229139,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,bwt,higher_is_better,0.6929470679972193,0.16933376082372817,-0.4230145884072063,0.6929470679972193,0.16933376082372817,-0.4230145884072063,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,acquisition,higher_is_better,-0.11877433262071535,0.005514697434339744,0.05465754962318825,-0.11877433262071535,0.005514697434339744,0.05465754962318825,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,final_old_task_accuracy,higher_is_better,0.5687795418016797,0.17573695819832041,-0.3643202161484719,0.5687795418016797,0.17573695819832041,-0.3643202161484719,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,final_new_task_accuracy,higher_is_better,-0.06484239687247245,-0.003370301968185496,0.014289323267727139,-0.06484239687247245,-0.003370301968185496,0.014289323267727139,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,macro_f1,higher_is_better,0.5901409962634395,0.11543237794400663,-0.24251606069563691,0.5901409962634395,0.11543237794400663,-0.24251606069563691,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,weighted_f1,higher_is_better,0.6578891915804896,0.11443514550771042,-0.2529016951991437,0.6578891915804896,0.11443514550771042,-0.2529016951991437,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,47,balanced_accuracy,higher_is_better,0.618156591091254,0.12432084584553216,-0.2533143734634098,0.618156591091254,0.12432084584553216,-0.2533143734634098,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,final_tm_accuracy,higher_is_better,0.5047011199964344,0.16230304027094364,-0.3139479864966405,0.5047011199964344,0.16230304027094364,-0.3139479864966405,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,tm_aia,higher_is_better,0.38209839092489634,0.15790728030830134,-0.31799681343798575,0.38209839092489634,0.15790728030830134,-0.31799681343798575,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,sw_aia,higher_is_better,0.518490240084074,0.1588527594498971,-0.3307576900361218,0.518490240084074,0.1588527594498971,-0.3307576900361218,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,forgetting,lower_is_better,-0.6595645966237877,-0.17486912626138307,0.3921066392289805,0.6595645966237877,0.17486912626138307,-0.3921066392289805,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,bwt,higher_is_better,0.6686563812194053,0.1657773416657656,-0.41029020842021546,0.6686563812194053,0.1657773416657656,-0.41029020842021546,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,acquisition,higher_is_better,-0.10316831747575217,0.011596366029338556,0.059043112067191705,-0.10316831747575217,0.011596366029338556,0.059043112067191705,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,final_old_task_accuracy,higher_is_better,0.5575064528315736,0.1790263233068599,-0.3459655453435023,0.5575064528315736,0.1790263233068599,-0.3459655453435023,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,final_new_task_accuracy,higher_is_better,-0.023352208354955883,-0.004929790088220032,0.006227601971977137,-0.023352208354955883,-0.004929790088220032,0.006227601971977137,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,macro_f1,higher_is_better,0.5492069722735529,0.1647522374885851,-0.32672585536776405,0.5492069722735529,0.1647522374885851,-0.32672585536776405,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,weighted_f1,higher_is_better,0.5772264931301203,0.17440376078541367,-0.3476247740246437,0.5772264931301203,0.17440376078541367,-0.3476247740246437,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,48,balanced_accuracy,higher_is_better,0.5907293628667069,0.15435912338843516,-0.3040779806692382,0.5907293628667069,0.15435912338843516,-0.3040779806692382,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,final_tm_accuracy,higher_is_better,0.531357050317294,0.17544652046299997,-0.35645071685812957,0.531357050317294,0.17544652046299997,-0.35645071685812957,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,tm_aia,higher_is_better,0.40319644883649636,0.16169245104175126,-0.3192871230708268,0.40319644883649636,0.16169245104175126,-0.3192871230708268,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,sw_aia,higher_is_better,0.5370484154149148,0.13760773194403997,-0.2880732937059054,0.5370484154149148,0.13760773194403997,-0.2880732937059054,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,forgetting,lower_is_better,-0.6666220129502034,-0.19558881124853464,0.4305248220496495,0.6666220129502034,0.19558881124853464,-0.4305248220496495,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,bwt,higher_is_better,0.6694928508432121,0.19280917335552583,-0.43608409783566704,0.6694928508432121,0.19280917335552583,-0.43608409783566704,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,acquisition,higher_is_better,-0.0772728140856262,0.00016545377615845291,0.03998937208338582,-0.0772728140856262,0.00016545377615845291,0.03998937208338582,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,final_old_task_accuracy,higher_is_better,0.592136589943192,0.19078473129574605,-0.39839992392613316,0.592136589943192,0.19078473129574605,-0.39839992392613316,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,final_new_task_accuracy,higher_is_better,-0.07643834594168636,0.022064412135539835,0.06304135382190712,-0.07643834594168636,0.022064412135539835,0.06304135382190712,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,macro_f1,higher_is_better,0.5476744283520811,0.1561888143852524,-0.3061126069680534,0.5476744283520811,0.1561888143852524,-0.3061126069680534,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
ember,49,weighted_f1,higher_is_better,0.6529192071753642,0.1305510707155433,-0.27408630508130477,0.6529192071753642,0.1305510707155433,-0.27408630508130477,STANDARD_A_NATIVE_PROTOCOL_FACTORIAL_DECOMPOSITION
